Target;Target_Namespace;Target_Type;Target_Method;Job_Id;Job_AnalyzeLaunchVariance;Job_EvaluateOverhead;Job_MaxAbsoluteError;Job_MaxRelativeError;Job_MinInvokeCount;Job_MinIterationTime;Job_OutlierMode;Job_Affinity;Job_EnvironmentVariables;Job_Jit;Job_LargeAddressAware;Job_Platform;Job_PowerPlanMode;Job_Runtime;Job_AllowVeryLargeObjects;Job_Concurrent;Job_CpuGroups;Job_Force;Job_HeapAffinitizeMask;Job_HeapCount;Job_NoAffinitize;Job_RetainVm;Job_Server;Job_Arguments;Job_BuildConfiguration;Job_Clock;Job_EngineFactory;Job_NuGetReferences;Job_Toolchain;Job_IsMutator;Job_InvocationCount;Job_IterationCount;Job_IterationTime;Job_LaunchCount;Job_MaxIterationCount;Job_MaxWarmupIterationCount;Job_MemoryRandomization;Job_MinIterationCount;Job_MinWarmupIterationCount;Job_RunStrategy;Job_UnrollFactor;Job_WarmupCount;Job_Display;Params;Measurement_LaunchIndex;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Nanoseconds;Measurement_Operations;Measurement_Value;Gen_0;Gen_1;Gen_2;Allocated_Bytes
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Pilot;3;3444600;64;53821.88;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Pilot;4;6705400;128;52385.94;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Pilot;5;14334700;256;55994.92;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Pilot;6;27216900;512;53158.01;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Pilot;7;54790300;1024;53506.15;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Pilot;8;113645100;2048;55490.77;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Pilot;9;195221100;4096;47661.4;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Pilot;10;371159000;8192;45307.5;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Pilot;11;737489500;16384;45012.79;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Warmup;1;25400;16384;1.55;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Warmup;2;24500;16384;1.5;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Warmup;3;24400;16384;1.49;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Warmup;4;24400;16384;1.49;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Warmup;5;24800;16384;1.51;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Warmup;6;24800;16384;1.51;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Warmup;7;24800;16384;1.51;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Actual;1;24500;16384;1.5;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Actual;2;24800;16384;1.51;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Actual;3;24400;16384;1.49;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Actual;4;24400;16384;1.49;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Actual;5;24400;16384;1.49;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Actual;6;24700;16384;1.51;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Actual;7;24400;16384;1.49;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Actual;8;24400;16384;1.49;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Actual;9;24400;16384;1.49;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Actual;10;24800;16384;1.51;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Actual;11;24400;16384;1.49;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Actual;12;24400;16384;1.49;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Actual;13;24400;16384;1.49;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Actual;14;24700;16384;1.51;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Overhead;Actual;15;24300;16384;1.48;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Warmup;1;738817800;16384;45093.86;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Warmup;2;740902000;16384;45221.07;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Warmup;3;743491400;16384;45379.11;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Warmup;4;740955700;16384;45224.35;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Warmup;5;748737700;16384;45699.32;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Warmup;6;738931300;16384;45100.79;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Actual;1;748163200;16384;45664.26;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Actual;2;737843800;16384;45034.41;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Actual;3;737964400;16384;45041.77;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Actual;4;733019400;16384;44739.95;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Actual;5;733833300;16384;44789.63;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Actual;6;731811100;16384;44666.2;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Actual;7;730889600;16384;44609.96;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Actual;8;729615300;16384;44532.18;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Actual;9;730161700;16384;44565.53;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Actual;10;732122500;16384;44685.21;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Actual;11;731600100;16384;44653.33;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Actual;12;730610800;16384;44592.94;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Actual;13;732104300;16384;44684.1;4;0;0;4680
TestFluentResults.BenchmarkQuadraticEquationUsingException;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingException;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;"N=1000&ComlexSolutionPercentage=0,01";1;Workload;Actual;14;732246600;16384;44692.79;4;0;0;4680
